year,month,AFG,AGO,ARE,ARG,AZE,BDI,BEN,BFA,BGD,BHS,BLZ,BOL,BRA,BTN,BWA,CAF,CHL,CHN,CMR,COD,COG,COL,CPV,CRI,CUB,DJI,DOM,DZA,ECU,EGY,ERI,ETH,GAB,GHA,GIN,GMB,GNB,GTM,GUY,HND,HTI,IDN,IND,IRN,IRQ,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LKA,LSO,MAR,MDG,MEX,MLI,MMR,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NPL,OMN,PAK,PAN,PER,PHL,PNG,PRY,QAT,RWA,SAU,SDN,SEN,SLE,SLV,SOM,STP,SUR,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TZA,UGA,URY,VEN,VNM,YEM,ZAF,ZMB,ZWE
1976,10,6.894488189,55.64215686,0.830769231,43.17833333,26.8,NA,172.96,120.812,115.2,138.7,148.7,97.32457627,149.6099836,105.5333333,25.16216216,199.9227273,49.41353383,12.67767742,250.1381579,201.4937838,233.8160714,245.8569106,95.25,656.5,148.475,2.366666667,198,6.396212121,166.405,1.579503106,15.17741935,65.884375,253.3918919,230.6125,225.8454545,116.1,340.8,153.9285714,47.5,297.375,172.94,244.876555,30.76882353,13.82428198,5.025833333,222.1333333,3.913793103,144.0736842,36.19634831,17.12528736,34.63333333,240.7714286,56,0.85,164.9,42.4,561.4,285.2,NA,11.55081967,68.62790698,57.64987775,25.40920635,108.76,5.446406571,30.70625,6.172112676,54.8,21.76666667,277.0882353,8.242774566,16.26246649,210.6985075,256.8071429,2.5,2.031481481,2.781456954,214.06,131.3660606,272.5375,206.6845455,142.753125,2.3,114.2,3.130600293,26.31951641,47.308,542.1,133.3,24.45108696,180,12.03333333,NA,16.58043478,18.25612903,128.6,169.6333333,39.64827586,18.74096386,NA,11.72820513,105.8875,21.88571429,80.35,80.67142857,165.3619403,203.025,0.737301587,38.43108108,19.1875,35.31818182
1976,11,5.24015748,181.4980392,0.592307692,49.66125,0.6,NA,6.86,7.132,55.2,59.81666667,250,148.020339,158.0594108,18.88333333,31.90540541,77.30064935,50.99097744,4.053096774,127.3697368,183.7191892,187.7589286,155.7918699,39.2,394,34.4,35.83333333,75.63636364,8.706439394,207.68,3.30931677,14.93225806,47.0578125,329.9837838,45.39375,44.44545455,8.5,51.1,151.8714286,56.75333333,410.1125,57.16,283.6186603,33.68411765,9.568146214,3.995833333,123.0333333,11.3,140.4052632,11.85730337,44.14252874,8.426666667,73.85714286,30,5.525,51.46666667,146.7,369.8,275.6,NA,3.9,84.60232558,44.61858191,0.813015873,98.36,4.312320329,32.8875,0.652394366,47.7,15.3,272.1058824,5.912716763,0.206434316,33.65671642,192.4214286,0,0.95,0.663576159,156.02,149.62,189.9875,209.3463636,95.8625,0.5,138.1,8.802196193,10.15630397,9.204,204.1,25.9,16.74184783,158.3,54.52666667,NA,14.25869565,0.962580645,4.3,50.90833333,8.744827586,11.78554217,NA,17.16410256,49.7625,31.78571429,98.99444444,110.6428571,120.9992537,26.35,6.729365079,19.90675676,97.1125,87.7
1976,12,13.40787402,188.4107843,8.542307692,69.51625,16.9,NA,0.1,0.572,0.2,65.41666667,253.8,226.0652542,185.7780687,4.416666667,25.59459459,14.93051948,72.22631579,3.451677419,17.45263158,149.1778378,142.075,141.6902439,20.85,198,29.7,4.55,70.99090909,3.93510101,144.95,0.337888199,5.44516129,9.370833333,229.972973,10.4625,0.827272727,5.9,5.25,197.7714286,106.5566667,245.225,52.38,238.7985646,15.28235294,23.15796345,16.85583333,94.6,3.334482759,132.2473684,9.284269663,29.72298851,10.94,16.71428571,40.95,14.025,13.06666667,68,236.4,132.1,NA,17.11092896,239.4837209,24.55745721,0.304444444,8.975555556,3.495482546,149.875,3.241126761,210.2,146.9333333,238.1647059,7.382080925,0.063002681,9.304477612,143.4071429,2.1,2.277777778,1.103311258,108.58,194.9545455,172.9625,300.5445455,129.346875,0.6,112.7,2.369985359,1.489119171,6.376,14.3,2.8,9.288043478,118.9,169.6333333,NA,24.81956522,0.052580645,0.8,5.841666667,13.20344828,14.30903614,NA,5.043589744,82.6,72.04285714,35.37777778,96.41428571,105.1940299,12.25,6.576984127,18.125,187.9125,64.14545455
1977,1,72.52834646,133.0754902,48.22692308,71.65083333,15.1,NA,0.16,2.088,8.833333333,19.23333333,84.9,225.5838983,210.1256956,8.5,65.05810811,9.244805195,67.8,5.447548387,25.76973684,93.22216216,117.9892857,77.74878049,0,113.6,21.175,31.96666667,49.36363636,7.651136364,94.145,1.537267081,8.216129032,13.92864583,161.2189189,21.05625,0.990909091,1.1,0,37.68571429,62.10666667,89.2875,39.76,259.7373206,27.04294118,52.25848564,27.0125,67.9,16.35862069,97.29473684,13.60786517,23.5,29.04,8.014285714,13,19.5875,30.46666667,144.6,106.6,30.5,NA,19.18251366,295.2744186,17.21711491,0.445396825,21.10444444,2.032648871,181.775,0.090422535,414,285,388.8588235,27.18843931,0.027613941,7.817910448,47.62142857,34.1,24.06944444,28.81059603,46.6,155.0066667,103.5625,304.3481818,197.46875,44.23333333,142.1,18.61625183,0.92642487,0.12,3.1,0.1,3.631521739,220.9,117.6933333,NA,19.35652174,0.028064516,1.3,29.1,42.38965517,24.47289157,NA,12.5025641,46.125,214.4285714,34.11666667,161.2857143,41.35298507,9.475,11.32857143,25.59256757,236.525,85.07272727
1977,2,11.62834646,101.7284314,24.53846154,51.20708333,7.6,NA,0.46,0.816,28.83333333,37.9,196.5,209.0161017,226.2065466,13.21666667,93.59864865,14.97142857,46.13007519,3.81483871,23.07368421,76.80945946,98.32678571,148.9463415,2.95,99.5,35.775,5.25,31.83636364,0.779419192,230.44,0.604968944,6.538709677,7.284895833,165.9027027,7.35,0,0.3,0.1,78.67142857,127.43,98.625,90.94,327.2215311,15.13176471,11.42715405,13.55583333,86.2,4.524137931,100.2315789,17.82668539,8.072413793,6.56,4.871428571,0.1,0.725,12.78333333,62.6,141.9,36.2,NA,5.524590164,111.2697674,6.126894866,0.04952381,24.22666667,3.119096509,169.79375,0.148450704,250.6,136.8,495.0705882,80.82196532,0.031903485,9.437313433,68.32857143,9.35,9.194444444,4.354304636,54.34,262.1557576,107.05,284.1581818,64.059375,8.066666667,96,5.159150805,0.675647668,1.076,1.3,0.3,1.205978261,134.5,175.0866667,NA,11.47391304,0.026451613,1.4,12.28333333,9.206896552,9.554819277,NA,9.207692308,45.775,97.77142857,16.72777778,234.3285714,50.9380597,8.275,1.849206349,57.38648649,232.775,260.4909091
1977,3,11.17559055,246.3264706,8.55,32.42083333,50.4,NA,3.92,5.108,14.3,9.916666667,69.9,193.4508475,262.6238953,58.75,99.30135135,55.92792208,53.35413534,5.96083871,56.6,154.3608108,175.5535714,212.9065041,1.35,322.6,11.175,0.583333333,21.09090909,1.953535354,270.03,2.192236025,17.16129032,23.92604167,259.8648649,43.375,1.672727273,0.2,0.35,45.98571429,100.61,14.5625,45.64,246.74689,23.92941176,13.32114883,17.665,26.2,6.668965517,116.2526316,16.31825843,34.6862069,15.66,8.185714286,54.75,6.7375,20.06666667,92.9,162.9,143.1,NA,4.55136612,174.2255814,5.084596577,0.232698413,29.86666667,2.559137577,179.49375,0.103380282,130.1,181.3333333,274.3235294,37.21156069,0.04155496,18.11492537,74.79285714,12.35,2.462037037,2.176821192,50.58,241.7369697,49.3,250.9209091,110.446875,0,145.4,13.92767204,6.898272884,0.072,28.8,10.1,9.10923913,146,231.38,NA,20.00869565,0.150645161,7,31.06666667,27.85862069,16.24939759,NA,6.151282051,80.7875,99.92380952,86.45,116.8857143,78.08208955,14.775,7.107142857,45.60675676,139.5,123.1090909
1977,4,22.34173228,185.2401961,0.273076923,42.79916667,52.3,NA,16,8.32,277.2333333,69.35,134,76.65423729,237.594599,289.1833333,46.39324324,79.45,96.0481203,15.57845161,98.41842105,181.572973,157.9839286,216.8252033,0,254.2,133.325,15.71666667,103.9,4.857449495,261.94,1.667701863,7.932258065,124.1416667,180.4459459,53.90625,15.14545455,0,0.2,89.7,112.8733333,103.0375,87.32,284.0397129,84.25,15.85300261,14.57916667,179.2,28.17241379,137.4789474,10.18988764,173.1781609,16.64,31.34285714,177.3,2.75,101.7833333,80.6,129.4,152.8,NA,4.930601093,48.1,11.34914425,2.129206349,139.4622222,6.329158111,84.80625,1.124788732,369.9,30.46666667,117.1,32.20635838,0.341018767,29.24776119,84.95714286,74.65,44.31574074,12.38675497,81.08,190.5678788,34.4,285.9854545,49.24375,1.966666667,172.8,23.32811127,15.03765112,1.3,28.5,65.9,104.4929348,136.2,272.3933333,NA,44.22826087,2.407096774,11.8,65.93333333,22.30689655,10.26927711,NA,12.40512821,78.325,197.3761905,171.7222222,170.5857143,89.83432836,50.1,70.78888889,47.37297297,43.6625,7.290909091
1977,5,9.486614173,29.09509804,0.726923077,35.53458333,38.8,NA,108.78,48.428,299.2333333,196.9,122.8,79.06271186,208.9855974,319.8666667,6.706756757,152.3863636,80.73308271,22.60890323,132.8763158,122.1540541,121.9267857,356.2601626,0,426,342.95,6.05,252.0181818,5.199621212,242.14,0.355590062,17.46129032,94.43020833,136.5783784,145.0375,54.65454545,0,0,110.4142857,313.9933333,221.1,338.66,231.1717703,87.02117647,10.58825065,3.773333333,264.2,2.996551724,123.4947368,10.44606742,48.11724138,40.43333333,217.1571429,126.65,0.8875,128.9166667,4.2,424.4,264.3,NA,5.209289617,43.68604651,22.01369193,10.19206349,266.5266667,21.2973306,12.79375,0.247887324,196.9,0.633333333,180.8176471,2.124855491,2.310723861,117.0925373,200.6285714,73.4,4.988888889,12.25761589,251.18,128.1387879,99.55,247.3854545,74.215625,4,110.6,10.90600293,27.36286701,5.548,266.4,237.1,52.4201087,119.2,309.0266667,NA,14.48043478,11.37354839,66.4,208.8833333,42.70344828,12.97409639,NA,3.202564103,37.3375,73.3,161.7833333,82.98571429,265.669403,188.075,55.44365079,32.8777027,0.775,1.290909091
1977,6,2.533070866,0.589215686,2.730769231,53.62958333,23.5,NA,134.7,92.408,482.8333333,80.81666667,485.8,39.97881356,156.9705401,543.4333333,0.151351351,167.9831169,132.7827068,38.86496774,148.85,99.59135135,114.0357143,343.5569106,0.6,384.3,148.025,1.866666667,41.40909091,1.174116162,232.965,0.08447205,32.03225806,55.55677083,38.13243243,137.4,159.2909091,13.2,102.35,228.5428571,307.1533333,414.175,71.12,207.5794258,174.2941176,3.376762402,0.798333333,100.9666667,0,170.0315789,11.26207865,9.905747126,32.55333333,280.0428571,55.35,0,199.2333333,0.4,673.3,9.3,NA,0.760655738,27.30930233,75.3190709,13.39904762,483.7355556,28.74168378,9.7875,1.732112676,67.1,0,159.2,1.401156069,10.1847185,153.7074627,437.45,0,17.40277778,27.25364238,353.92,104.690303,207.7375,224.5245455,84.85,0.033333333,52.4,1.027818448,38.05924007,34.084,453.2,500.5,15.08695652,0.1,251.8066667,NA,0.62173913,17.75935484,141.5,198.925,13.41034483,2.385542169,NA,0.71025641,15.9875,6.695238095,144.3444444,31.22857143,343.9507463,224.85,5.382539683,10.47432432,0,0.472727273
1977,7,6.051181102,0.714705882,1.480769231,47.63625,26.6,NA,162.38,109.192,441.5333333,89.96666667,378.6,28.06525424,101.2386252,595.3833333,0.121621622,200.738961,85.32105263,68.00987097,154.8328947,107.7956757,61.20535714,263.0439024,22.7,438.2,112.3,11.13333333,124.0727273,1.292045455,181.415,0.25621118,87.82903226,82.55260417,7.454054054,126.9375,307,85,478,144.5714286,317.2866667,314.75,89.26,216.3655502,279.2482353,1.97232376,0.014166667,168.8333333,0,102.0263158,13.66825843,15.69885057,27.75333333,440.1,52.35,0,423.5,0.6,51.3,17.2,NA,1.34863388,20.2744186,99.09608802,33.24380952,523.9244444,72.11437372,9.31875,10.74309859,82.2,0,166.3529412,0.498843931,51.80455764,197.1492537,321.4285714,170.2,8.885185185,51.58476821,264.64,107.5557576,352.8625,325.4618182,24.315625,0,31.8,2.307027818,70.54870466,76.348,963.8,153.7,10.49836957,30.7,268.8766667,NA,0.039130435,45.54677419,181.3,292.9333333,2.668965517,1.46746988,NA,0.697435897,10.7125,2.061904762,166.7722222,221.3571429,301.211194,379.225,28,8.117567568,0,0.454545455
1977,8,4.254330709,10.39019608,0.103846154,22.0125,9.5,NA,225.58,205.532,382.5666667,143.6833333,634.3,68.95423729,81.11309329,483.2833333,0.981081081,237.1220779,61.12932331,49.81406452,197.8421053,159.7424324,116.7285714,242.8081301,105.2,583.3,183.85,39.43333333,188,2.784722222,143.26,0.526397516,115.5741935,98.84375,30.71081081,183.75,299.0272727,138.1,359.9,169.4714286,187.49,166.1875,191.92,220.176555,205.9341176,5.028981723,0.000833333,191.8666667,0.417241379,155.8894737,15.48426966,16.46896552,20.29333333,498.3142857,42.45,0,335.0166667,0.6,125.3,12.5,NA,0.715300546,20.72325581,115.5559902,50.94634921,561.9266667,23.09486653,9.50625,12.72140845,43.1,0,176.0470588,0.365895954,77.42439678,223.5925373,262.7214286,154.75,8.290740741,20.73907285,267.06,100.3181818,308.5125,305.3209091,56.7625,0,111.2,7.103953148,88.79827288,128.52,739.9,237.7,16.76304348,45.9,162.7133333,NA,0.047826087,96.41806452,235.5,322.4083333,4.731034483,2.004819277,NA,1.623076923,9.0375,7.40952381,157.4444444,30.27142857,242.3738806,363.85,61.13730159,10.18851351,0.5125,13.58181818
1977,9,1.919685039,46.79117647,0.353846154,19.355,3.7,NA,187.38,143.556,291.3333333,94.71666667,424.7,101.0033898,116.4178396,343.9666667,17.52702703,218.6584416,58.26466165,33.21316129,280.7907895,179.1402703,194.6839286,248.3926829,130.1,729.5,168.625,14.58333333,108.5272727,2.272727273,189.995,0.386024845,28.72903226,70.12135417,233.4621622,219.3625,303.6,229.7,293.4,251.7571429,100.01,89.9875,140.04,133.7708134,119.9805882,5.215143603,0.026666667,188.7333333,0.637931034,168.9736842,11.12191011,7.187356322,21.32,584.5,39.4,0,301.9833333,1.8,634.2,20.4,NA,6.92295082,27.3,72.2594132,40.96571429,325.1911111,12.23244353,25.2625,22.86450704,35.4,4.4,158.5176471,1.956647399,19.29919571,252.8716418,210.1142857,28.15,4.025,21.63178808,214.14,144.410303,348.15,209.5663636,56.640625,0,65.6,0.486090776,39.96960276,155.424,732.9,198.6,15.77119565,68.2,83.89333333,NA,0.336956522,24.73096774,138.6,292.1083333,2.286206897,0.885542169,NA,11.62820513,37.95,20.46666667,119.1,83.21428571,192.2201493,432.85,4.299206349,20.4277027,10.425,38.16363636
1977,10,9.299212598,122.3166667,2.526923077,43.80208333,20.6,NA,55.62,28.272,157.0333333,144.25,238.4,99.03813559,155.3973813,199.5166667,13.45675676,146.5266234,57.42857143,16.23903226,170.5105263,192.1137838,211.9232143,326.6430894,96.85,583.9,99.825,91.08333333,164.1181818,3.530808081,230.165,1.317391304,35.69354839,176.209375,386.7594595,97.66875,110.3454545,47.6,149.85,151.0857143,47.03666667,168.875,171.14,163.6454545,72.14058824,17.5,6.0225,183.8666667,4.248275862,44.26842105,22.16629213,82.81264368,39.42666667,103.0857143,4.25,17.35,97.26666667,61.8,413.1,421.9,NA,13.69562842,39.88139535,58.82127139,3.333015873,167.4288889,4.978028747,15.73125,1.765070423,43.3,8.066666667,228.9705882,3.732369942,0.221179625,133.1238806,177.2428571,26.25,11.60648148,2.362913907,202.24,162.9678788,249.25,297.8481818,61.2875,11.7,98.2,5.641727672,25.43834197,21.548,291.6,167.8,125.5173913,225.8,51.10666667,NA,11.31086957,5.242903226,102.3,135.0583333,47.97931034,18.43493976,NA,1.638461538,41.4875,26.91904762,194.3222222,154.4857143,185.019403,183.125,12.88650794,11.36418919,5.1,19.71818182
1977,11,18.36535433,189.6676471,14.95,36.25083333,13.6,NA,1.74,2.94,44.06666667,37.28333333,205.1,171.7186441,149.1695581,28.71666667,38.1972973,29.87922078,66.92180451,5.818903226,62.91973684,201.6537838,207.3053571,218.0357724,39.7,559.9,52.125,12.33333333,220.1545455,6.69520202,186.265,0.665838509,10.62903226,71.53177083,264.8837838,13.50625,2.963636364,0,21.3,96.57142857,45.02333333,293.875,134.42,216.0344498,34.63529412,19.79373368,6.17,127.2333333,11.93448276,176.5105263,15.29719101,150.4413793,16.15333333,43.62857143,50.4,6.075,32,27,245.7,207.3,NA,12.72021858,71.30232558,15.40244499,0.283809524,43.00222222,2.198973306,63.8,0.310985915,30.9,52.43333333,213.4058824,4.892485549,0.055764075,6.810447761,196.55,7.3,24.35462963,5.265562914,248.52,211.22,192.8625,202.5,187.64375,7.733333333,225.9,8.327525622,4.344559585,0.82,95.3,119,52.2298913,197.3,82.53333333,NA,4.826086957,0.017096774,0.7,44.28333333,25.12413793,18.86746988,NA,33.63076923,35.9625,105.2619048,111.7166667,138.5,108.680597,70.7,6.2,33.75202703,136.3375,69.69090909
1977,12,21.42992126,126.8852941,8.861538462,61.66958333,37.9,NA,0.72,0.672,27.23333333,58.86666667,302.6,220.209322,207.696563,9.95,62.72162162,15.68831169,37.39699248,6.805741935,18.075,139.9445946,89.35,143.403252,10,286.2,39.175,4.283333333,161.3818182,2.250631313,161.02,8.635403727,21.23870968,6.59375,124.2378378,21.93125,0.318181818,0,1.25,184.9857143,130.2366667,227.5125,85.78,274.3545455,21.17411765,29.41671018,47.25666667,215.8333333,22.81724138,129.2,24.83005618,34.61149425,24.49333333,10.2,16,37.975,37.96666667,222.5,272.2,95.9,NA,18.5579235,157.4302326,13.30146699,0.316825397,24.62444444,3.36036961,183.73125,2.030985915,166.4,184.5333333,280.3823529,18.02890173,0.338873995,5.171641791,126.3642857,29.35,1.241666667,6.678145695,103.06,193.7,52.7375,261.6954545,130.678125,3.766666667,131.5,6.240995608,1.702936097,0.752,6.7,6.4,7.269021739,105.7,211.7966667,NA,54.70652174,0.054193548,4.6,21.25833333,41.87931034,25.66385542,NA,1.087179487,99.2125,160.5190476,30.71111111,106.9571429,46.3,20.325,7.326984127,27.4277027,268.1375,227.1181818
1978,1,29.53700787,63.93627451,15.5,53.96416667,23.7,NA,0.06,0.172,1.433333333,57.91666667,163.8,217.4830508,211.7396072,9.483333333,113.727027,4.590909091,50.68120301,5.168967742,8.556578947,69.49162162,61.20535714,90.11382114,16.05,127.1,80.3,23.73333333,69.36363636,5.450757576,139.465,4.977950311,7.967741935,3.617708333,96.14594595,5.59375,2.890909091,1,0,86.1,85.37666667,249.9,73.5,246.7148325,16.46647059,29.6156658,13.80166667,191.9666667,5.424137931,123.8789474,16.01825843,18.91954023,10.34,21.28571429,11.05,25.9625,34.9,212.5,125.4,6.7,NA,22.06612022,229.372093,16.25207824,0.715555556,12,3.533059548,285.025,1.29915493,161,293.6,206.8058824,49.42601156,0.028418231,3.507462687,93.45,19.5,17.15462963,16.95231788,40.2,206.3321212,43.3375,295.9772727,90.390625,1.6,92.9,4.914787701,0.377720207,1.132,22.8,36.9,2.125543478,157.2,155.73,NA,39.27608696,0.024193548,1.3,21.91666667,26.83793103,21.83915663,NA,18.31538462,114.6125,157.3571429,12.22222222,154.6714286,46.92089552,9.3,11.39365079,35.18851351,234.6125,248.9545455
1978,2,30.48267717,72.73921569,17.49615385,52.23416667,23.5,NA,0.48,0.844,5.666666667,77.56666667,50.2,233.6889831,212.0631751,14.18333333,100.9202703,13.49935065,35.79774436,6.565870968,32.05263158,106.5164865,85.79285714,98.19512195,2.95,175.6,98.775,92.2,60.62727273,4.101010101,163.64,0.810559006,9.54516129,47.75104167,145.4621622,21.89375,2.072727273,0.3,0.25,49.24285714,79.01,183.1,85.16,209.2899522,23.26764706,24.90939948,17.48333333,149.8,7.665517241,88.72631579,10.08314607,51.42528736,9.913333333,15.48571429,36.75,1.6,44.2,78.9,149.1,6.9,NA,16.59289617,179.3348837,29.24474328,0.935555556,24.92888889,2.516632444,178.1625,1.435211268,95.5,184.2666667,117.0882353,77.37687861,0.043163539,18.35074627,47.3,56.5,4.787037037,17.71854305,80.82,169.1151515,50.625,289.7627273,97.0875,5.366666667,138.1,7.530600293,1.143523316,0.088,25.3,7.3,11.23967391,158.6,154.7866667,NA,32.41086957,0.101612903,1.4,27.35,20.74482759,22.06204819,NA,17.98974359,113.875,119.6619048,61.07777778,101.6,39.93358209,13.525,7.619047619,23.0277027,241.9,162.2181818
1978,3,28.78503937,102.5941176,10.43846154,47.59041667,44.5,NA,41.94,18.124,28.7,81.5,142.9,146.7949153,252.4671031,46.71666667,45.65405405,48.97402597,40.11804511,13.24,93.39605263,135.4956757,122.2482143,217.1691057,1.35,262.4,72.875,0.65,113.4090909,1.47979798,225.48,2.221118012,13.1516129,25.73489583,176.9648649,80.5875,2.654545455,0,0,118.7142857,90.29,160.9875,92.48,348.5674641,39.25352941,22.41749347,11.29916667,126.1666667,12.95517241,82.80526316,10.55449438,106.5,27.63333333,18.5,29.15,21.675,31.51666667,104.8,200,139.3,NA,3.29726776,203.7534884,19.53349633,0.789206349,11.85777778,2.79301848,283.1125,0.181126761,206.1,341.7333333,231.0294118,50.54508671,1.840482574,34.2641791,66.87142857,113.25,5.037962963,13.88609272,96.36,230.710303,45.4,326.9863636,81.634375,0.733333333,235.9,13.14260615,6.416925734,0.032,42.2,25.7,10.39456522,270.6,218.3433333,NA,19.3673913,0.655806452,28.7,19.7,33.30689655,22.74096386,NA,6.002564103,70.2,267.2,101.8111111,149.4285714,79.61791045,10.625,8.613492063,41.40540541,274.0875,69.95454545
1978,4,19.41023622,137.4676471,14.15,18.2625,44.5,NA,149.62,58.064,101.1,80.7,32.9,110.7881356,246.6196399,120.6333333,34.57837838,119.3090909,55.85789474,11.3416129,191.0302632,195.4037838,210.325,377.0747967,0,443.3,87.425,2.416666667,169.8727273,5.983080808,248.805,0.316459627,37.62258065,64.18229167,201.1324324,124.8,29.21818182,0,0.2,21.41428571,202.2933333,26.475,198.46,239.9923445,31.86,8.497389034,4.375,172.5333333,2.862068966,88.62631579,34.16123596,103.5137931,31.33333333,78.18571429,10.45,2.175,95.45,24.3,236.1,145.1,NA,9.820765027,61.34186047,5.690464548,13.26190476,54.81555556,2.93613963,133.35,1.511830986,387.9,43.26666667,167.7705882,11.93641618,6.71849866,129.8850746,93.97142857,58.05,7.292592593,11.39602649,247.48,199.76,46.8625,269.0354545,24.40625,4.1,150,11.84040996,19.4835924,0.272,60.4,32.1,41.29021739,232.3,226.58,NA,8.947826087,5.491290323,99.5,65.44166667,29.66896552,26.88795181,NA,1.587179487,78.1,163.2714286,163.0277778,51.67142857,231.9559701,68.8,6.841269841,25.10743243,66.275,57.3
1978,5,10.95275591,9.311764706,0.523076923,29.17166667,41.3,NA,133.78,55.532,340.0666667,146.6166667,317.5,64.76440678,207.3761047,359.7,3.147297297,140.6318182,81.77669173,23.3676129,185.5921053,127.0208108,156.5482143,331.1626016,0,506.9,177.25,11.01666667,153.6636364,3.306818182,193.315,0.084161491,8.309677419,81.72447917,145.927027,154.51875,75.22727273,0,47.6,186.9714286,263.98,129.4375,148.74,223.107177,66.54764706,9.955613577,0.78,170.4333333,0.755172414,109.0526316,30.55533708,31.14022989,56.22666667,195.4714286,5.55,0.1625,226.4666667,0.2,489.5,151.7,NA,7.045355191,9.6,25.13251834,5.473650794,317.8022222,12.37864476,13.49375,0.882253521,66.3,2.2,302.2117647,1.019653179,7.421447721,153.2656716,257.5,34.6,4.084259259,2.173509934,250.68,154.3763636,162.15,230.9927273,31.9,0.266666667,90.9,2.803513909,21.0701209,7.02,300.1,176.9,54.32173913,30,319.1733333,NA,1.539130435,15.67193548,125.9,206.675,35.23448276,36.52409639,NA,11.61282051,19.25,37.32857143,106.1111111,46.3,262.1664179,217.925,15.02619048,2.7,1.775,15.35454545
1978,6,0.574015748,0.695098039,0.157692308,25.94333333,43.8,NA,111.26,96.676,487.9666667,163.2,638.6,46.10847458,109.7672668,514.9166667,1.295945946,165.2441558,73.80451128,44.82019355,170.7092105,130.4267568,94.3375,306.9536585,0.6,491.7,190.45,1.933333333,110.0454545,0.607449495,224.815,0.07515528,27.25806452,58.76510417,43.24594595,138.09375,198.5818182,78.1,195,232.1142857,339.53,264.625,129.16,201.3736842,192.4876471,3.384073107,0.008333333,91.96666667,0.503448276,216.5736842,27.53202247,10.22988506,43,375.0571429,385.45,0,327.1,1.1,581.5,0.5,NA,1.315300546,20.04651163,65.28386308,16.51396825,476.2511111,32.02628337,24.01875,4.17943662,74.8,5.533333333,186.2823529,0.278034682,23.07158177,182.5537313,347.4,126.2,11.89351852,13.79933775,321.34,75.06666667,217.625,178.0281818,56.609375,0.033333333,32.3,0.486969253,37.00673575,62.124,628.1,268,7.361956522,121.9,277.11,NA,1.569565217,22.26064516,157.6,268.5083333,7.172413793,8.948795181,NA,0.971794872,24.3,12.17619048,122.6277778,138.9428571,348.3507463,302.375,1.736507937,3.275,0.0375,2.836363636
1978,7,14.08031496,0.5,0.942307692,71.9825,2,NA,174.84,208.256,326.3333333,82.1,794.8,29.92457627,127.5510638,610.1333333,0.132432432,202.4954545,117.2601504,56.24903226,114.2039474,105.8781081,44.11964286,270.5081301,20.8,706.5,133.925,18.53333333,90.87272727,1.210606061,148.005,0.341925466,169.8967742,97.69635417,2.054054054,158.05625,256.9363636,246.6,521.85,241.5285714,174.2433333,362.2875,87.68,217.9253589,264.2917647,3.291383812,0.005833333,123.8333333,0,90.05263158,13.24185393,19.94942529,31.84666667,390.9857143,35.75,0,456.7833333,0.5,103.1,10,NA,1.154644809,44.05581395,113.6762836,57.3447619,492.0266667,40.71786448,14.29375,27.06225352,131.2,5.1,179.5058824,0.271676301,98.48364611,218.7597015,455.05,128.45,9.169444444,96.31456954,223.9,98.65878788,247.6375,226.2127273,77.11875,0,21.4,4.124743777,88.86856649,130.448,656.6,358.2,8.428804348,17.5,184.8866667,NA,0.473913043,65.41387097,176.2,417.45,5.879310345,0.203614458,NA,0.271794872,5.4125,3.961904762,175.2833333,144.0285714,269.9932836,311.15,60.15,2.773648649,0,2.363636364
1978,8,0.575590551,28.27941176,2.615384615,14.10875,0.7,NA,250.12,143.964,338.2333333,103.4333333,556.4,10.85508475,79.77168576,436.7166667,2.710810811,245.4363636,67.36842105,54.2383871,234.9578947,154.8791892,109.5767857,238.2219512,137.75,531.3,121.475,16.61666667,151.8545455,1.569949495,122.235,0.177018634,113.7903226,93.71302083,9.362162162,138.1125,412.3090909,350.9,828.1,185.9714286,269.0366667,288.8625,127.1,220.6966507,179.4029412,3.157963446,0,164.4666667,0,132.3842105,3.666853933,11.0908046,13.34,607.7,38.15,0,521.4666667,0.5,97.4,6.1,NA,3.179781421,10.27906977,109.5041565,36.36095238,544.2,27.02525667,3.475,27.32591549,64.3,0,130.1352941,1.27283237,55.94048257,239.4731343,355.5357143,118.8,8.456481481,31.09602649,211.96,78.69030303,393.175,247.6172727,45.44375,1.2,68.5,2.262518302,94.08739206,160.452,780,302.1,8.454891304,12.3,212.95,NA,0.008695652,57.77387097,172.4,345.1416667,0.610344828,1.143975904,NA,6.615384615,8.525,4.295238095,172.6,27.32857143,294.1649254,481.825,9.76031746,16.23108108,0,0.190909091
