"","mean_temp","year","month"
"BWA413",14.269465648855,1994,6
"CAF413",25.6882352941176,1994,6
"CHL413",5.54064516129032,1994,6
"CHN413",19.9525461919784,1994,6
"CMR413",24.3583333333333,1994,6
"COD413",22.6803617571059,1994,6
"COG413",23.4962962962963,1994,6
"COL413",24.03,1994,6
"CRI413",23.1307692307692,1994,6
"CUB413",27.2571428571429,1994,6
"DJI413",NA,1994,6
"DOM413",24.3,1994,6
"DZA413",23.3190476190476,1994,6
"ECU413",20.8462686567164,1994,6
"EGY413",27.2848484848485,1994,6
"ERI413",25.75,1994,6
"ETH413",20.4148351648352,1994,6
"GAB413",23.4304347826087,1994,6
"GHA413",26.1101694915254,1994,6
"GIN413",25.2941176470588,1994,6
"GMB413",28.8333333333333,1994,6
"GNB413",27.3222222222222,1994,6
"GTM413",24.8393939393939,1994,6
"GUY413",24.9243243243243,1994,6
"HND413",26.0586206896552,1994,6
"HTI413",25.35,1994,6
"IDN413",24.9795566502463,1994,6
"IND413",29.2068895643364,1994,6
"IRN413",21.2902127659574,1994,6
"IRQ413",30.6918367346939,1994,6
"JAM413",25.8,1994,6
"JOR413",23,1994,6
"JPN413",18.2700729927007,1994,6
"KAZ413",21.9297872340426,1994,6
"KEN413",21.346,1994,6
"KGZ413",14.5861538461538,1994,6
"KHM413",27.1071428571429,1994,6
"KOR413",20.3153846153846,1994,6
"LAO413",25.2514705882353,1994,6
"LBN413",19.3666666666667,1994,6
"LBR413",25.4724137931034,1994,6
"LKA413",28.3181818181818,1994,6
"LSO413",3.90833333333333,1994,6
"MAR413",21.4130434782609,1994,6
"MDG413",19.8378205128205,1994,6
"MEX413",25.7160839160839,1994,6
"MLI413",30.288785046729,1994,6
"MMR413",25.1941798941799,1994,6
"MNG413",17.1456,1994,6
"MOZ413",20.5787755102041,1994,6
"MRT413",31.8428571428571,1994,6
"MWI413",17.9884615384615,1994,6
"MYS413",25.4290697674419,1994,6
"NAM413",14.0053097345133,1994,6
"NER413",31.9066666666667,1994,6
"NGA413",27.4600858369099,1994,6
"NIC413",25.8444444444444,1994,6
"NPL413",22.0170212765957,1994,6
"OMN413",28.9,1994,6
"PAK413",32.8471428571429,1994,6
"PAN413",24.84,1994,6
"PER413",16.2162162162162,1994,6
"PHL413",25.7517647058824,1994,6
"PNG413",21.0864864864865,1994,6
"PRY413",20.0719626168224,1994,6
"QAT413",NA,1994,6
"RWA413",21.2125,1994,6
"SAU413",31.0583333333333,1994,6
"SDN413",28.1535714285714,1994,6
"SEN413",29.997619047619,1994,6
"SLE413",26.3333333333333,1994,6
"SLV413",25.3857142857143,1994,6
"SOM413",26.0391304347826,1994,6
"SUR413",25.8631578947368,1994,6
"SWZ413",15.6,1994,6
"SYR413",25.716,1994,6
"TCD413",30.335593220339,1994,6
"TGO413",25.3647058823529,1994,6
"THA413",27.048427672956,1994,6
"TJK413",20.1892857142857,1994,6
"TKM413",27.5085714285714,1994,6
"TTO413",25.35,1994,6
"TUN413",24.115,1994,6
"TUR413",18.6641025641026,1994,6
"TZA413",21.1179104477612,1994,6
"UGA413",21.3254901960784,1994,6
"URY413",13.0216666666667,1994,6
"VEN413",24.0765432098765,1994,6
"VNM413",25.8596330275229,1994,6
"YEM413",26.5384615384615,1994,6
"ZAF413",10.6571428571429,1994,6
"ZMB413",16.7350210970464,1994,6
"ZWE413",15.5138211382114,1994,6
"AFG414",22.9584,1994,7
"AGO414",16.3615873015873,1994,7
"ARE414",NA,1994,7
"ARG414",7.62630359212051,1994,7
"AZE414",21.9294117647059,1994,7
"BDI414",20.3,1994,7
"BEN414",25.4909090909091,1994,7
"BFA414",27.1809523809524,1994,7
"BGD414",28.775,1994,7
"BLZ414",27.38,1994,7
"BOL414",17.4236734693878,1994,7
"BRA414",22.0266213151927,1994,7
"BTN414",13.8857142857143,1994,7
"BWA414",14.124427480916,1994,7
"CAF414",24.4078431372549,1994,7
"CHL414",3.95806451612903,1994,7
"CHN414",22.2460567823344,1994,7
"CMR414",23.3694444444444,1994,7
"COD414",22.5808785529716,1994,7
"COG414",23.0018518518519,1994,7
"COL414",23.8328,1994,7
"CRI414",23.6076923076923,1994,7
"CUB414",27.1857142857143,1994,7
"DJI414",NA,1994,7
"DOM414",24.62,1994,7
"DZA414",27.2285714285714,1994,7
"ECU414",20.3985074626866,1994,7
"EGY414",29.2727272727273,1994,7
"ERI414",23.825,1994,7
"ETH414",19.1917582417582,1994,7
"GAB414",22.1978260869565,1994,7
"GHA414",25.5305084745763,1994,7
"GIN414",24.1720588235294,1994,7
"GMB414",27.8666666666667,1994,7
"GNB414",26.6555555555556,1994,7
"GTM414",24.7242424242424,1994,7
"GUY414",24.3810810810811,1994,7
"HND414",26.3586206896552,1994,7
"HTI414",25.2125,1994,7
"IDN414",24.9472906403941,1994,7
"IND414",26.4828774062817,1994,7
"IRN414",24.8382978723404,1994,7
"IRQ414",32.9102040816327,1994,7
"JAM414",26,1994,7
"JOR414",24.32,1994,7
"JPN414",24.314598540146,1994,7
"KAZ414",21.0263829787234,1994,7
"KEN414",20.819,1994,7
"KGZ414",16.54,1994,7
"KHM414",26.975,1994,7
"KOR414",27.2769230769231,1994,7
"LAO414",25.1411764705882,1994,7
"LBN414",21.0333333333333,1994,7
"LBR414",24.4931034482759,1994,7
"LKA414",28.0136363636364,1994,7
"LSO414",3.34166666666667,1994,7
"MAR414",25.3782608695652,1994,7
"MDG414",19.124358974359,1994,7
"MEX414",25.8332167832168,1994,7
"MLI414",27.8065420560748,1994,7
"MMR414",25.0809523809524,1994,7
"MNG414",18.294,1994,7
"MOZ414",19.8902040816327,1994,7
"MRT414",30.0142857142857,1994,7
"MWI414",17.1307692307692,1994,7
"MYS414",25.6883720930233,1994,7
"NAM414",13.9451327433628,1994,7
"NER414",29.1933333333333,1994,7
"NGA414",25.7227467811159,1994,7
"NIC414",26.1555555555556,1994,7
"NPL414",21.2936170212766,1994,7
"OMN414",27.1666666666667,1994,7
"PAK414",30.2192857142857,1994,7
"PAN414",25.06,1994,7
"PER414",15.9752895752896,1994,7
"PHL414",25.3541176470588,1994,7
"PNG414",20.5783783783784,1994,7
"PRY414",19.3523364485981,1994,7
"QAT414",NA,1994,7
"RWA414",20.4625,1994,7
"SAU414",30.2416666666667,1994,7
"SDN414",26.5666666666667,1994,7
"SEN414",28.547619047619,1994,7
"SLE414",25.1208333333333,1994,7
"SLV414",25.5285714285714,1994,7
"SOM414",25.1652173913043,1994,7
"SUR414",26.1631578947368,1994,7
"SWZ414",14.06,1994,7
"SYR414",27.8,1994,7
"TCD414",27.2796610169492,1994,7
"TGO414",24.2470588235294,1994,7
"THA414",26.9169811320755,1994,7
"TJK414",22.4678571428571,1994,7
"TKM414",29.2228571428571,1994,7
"TTO414",25.6,1994,7
"TUN414",27.715,1994,7
"TUR414",22.0496794871795,1994,7
"TZA414",19.9089552238806,1994,7
"UGA414",20.9098039215686,1994,7
"URY414",11.54,1994,7
"VEN414",23.35,1994,7
"VNM414",25.745871559633,1994,7
"YEM414",25.6769230769231,1994,7
"ZAF414",9.84983388704319,1994,7
"ZMB414",16.931223628692,1994,7
"ZWE414",15.1341463414634,1994,7
"AFG415",22.592,1994,8
"AGO415",19.224126984127,1994,8
"ARE415",NA,1994,8
"ARG415",9.90706836616454,1994,8
"AZE415",21.6382352941176,1994,8
"BDI415",22.1111111111111,1994,8
"BEN415",25.0363636363636,1994,8
"BFA415",25.6904761904762,1994,8
"BGD415",28.615,1994,8
"BLZ415",27.6,1994,8
"BOL415",19.5024489795918,1994,8
"BRA415",23.0712471655329,1994,8
"BTN415",13.4428571428571,1994,8
"BWA415",17.787786259542,1994,8
"CAF415",24.0352941176471,1994,8
"CHL415",4.80451612903226,1994,8
"CHN415",21.4530419107706,1994,8
"CMR415",22.8208333333333,1994,8
"COD415",23.968992248062,1994,8
"COG415",23.6962962962963,1994,8
"COL415",23.8064,1994,8
"CRI415",23.6230769230769,1994,8
"CUB415",27.3371428571429,1994,8
"DJI415",NA,1994,8
"DOM415",24.7,1994,8
"DZA415",28.5111111111111,1994,8
"ECU415",20.3507462686567,1994,8
"EGY415",28.7636363636364,1994,8
"ERI415",23.0375,1994,8
"ETH415",19.3373626373626,1994,8
"GAB415",22.8478260869565,1994,8
"GHA415",25.1610169491525,1994,8
"GIN415",23.9485294117647,1994,8
"GMB415",26.6,1994,8
"GNB415",26.2444444444444,1994,8
"GTM415",24.4727272727273,1994,8
"GUY415",25.6567567567568,1994,8
"HND415",26.048275862069,1994,8
"HTI415",25.425,1994,8
"IDN415",24.8642857142857,1994,8
"IND415",26.157852077001,1994,8
"IRN415",24.84,1994,8
"IRQ415",31.9367346938776,1994,8
"JAM415",25.7,1994,8
"JOR415",25.1,1994,8
"JPN415",25.3583941605839,1994,8
"KAZ415",19.7226595744681,1994,8
"KEN415",20.978,1994,8
"KGZ415",16.3846153846154,1994,8
"KHM415",26.8071428571429,1994,8
"KOR415",26.0051282051282,1994,8
"LAO415",24.7102941176471,1994,8
"LBN415",21.7,1994,8
"LBR415",24.1551724137931,1994,8
"LKA415",27.6954545454545,1994,8
"LSO415",6.85,1994,8
"MAR415",24.6144927536232,1994,8
"MDG415",20.3275641025641,1994,8
"MEX415",25.0276223776224,1994,8
"MLI415",26.2841121495327,1994,8
"MMR415",24.8068783068783,1994,8
"MNG415",16.146,1994,8
"MOZ415",21.1044897959184,1994,8
"MRT415",29.6857142857143,1994,8
"MWI415",19.1884615384615,1994,8
"MYS415",25.2023255813953,1994,8
"NAM415",17.5115044247788,1994,8
"NER415",27.7533333333333,1994,8
"NGA415",24.7982832618026,1994,8
"NIC415",26.1185185185185,1994,8
"NPL415",20.7702127659574,1994,8
"OMN415",25.5666666666667,1994,8
"PAK415",29.5314285714286,1994,8
"PAN415",24.64,1994,8
"PER415",16.4,1994,8
"PHL415",25.5529411764706,1994,8
"PNG415",20.7297297297297,1994,8
"PRY415",21.1915887850467,1994,8
"QAT415",NA,1994,8
"RWA415",22.225,1994,8
"SAU415",31.275,1994,8
"SDN415",26.0666666666667,1994,8
"SEN415",27.3595238095238,1994,8
"SLE415",24.7541666666667,1994,8
"SLV415",25.1857142857143,1994,8
"SOM415",24.8130434782609,1994,8
"SUR415",26.7,1994,8
"SWZ415",16.62,1994,8
"SYR415",27.804,1994,8
"TCD415",26.1279661016949,1994,8
"TGO415",24.1235294117647,1994,8
"THA415",26.3301886792453,1994,8
"TJK415",22.025,1994,8
"TKM415",28.7457142857143,1994,8
"TTO415",26.05,1994,8
"TUN415",29.985,1994,8
"TUR415",21.8195512820513,1994,8
"TZA415",21.8201492537313,1994,8
"UGA415",21.2333333333333,1994,8
"URY415",12.03,1994,8
"VEN415",24.2234567901235,1994,8
"VNM415",25.7981651376147,1994,8
"YEM415",25.3153846153846,1994,8
"ZAF415",12.7624584717608,1994,8
"ZMB415",19.5248945147679,1994,8
"ZWE415",17.8341463414634,1994,8
"AFG416",13.5592,1994,9
"AGO416",22.367619047619,1994,9
"ARE416",NA,1994,9
"ARG416",13.3290845886443,1994,9
"AZE416",19.0264705882353,1994,9
"BDI416",23.2666666666667,1994,9
"BEN416",25.8878787878788,1994,9
"BFA416",26.3920634920635,1994,9
"BGD416",28.5075,1994,9
"BLZ416",26.5,1994,9
"BOL416",21.6661224489796,1994,9
"BRA416",24.8089795918367,1994,9
"BTN416",12.8285714285714,1994,9
"BWA416",22.6549618320611,1994,9
"CAF416",24.7882352941176,1994,9
"CHL416",6.84258064516129,1994,9
"CHN416",16.4169896349707,1994,9
"CMR416",23.3819444444444,1994,9
"COD416",24.9671834625323,1994,9
"COG416",24.3055555555556,1994,9
"COL416",24.284,1994,9
"CRI416",23.8,1994,9
"CUB416",27.1485714285714,1994,9
"DJI416",NA,1994,9
"DOM416",25.1,1994,9
"DZA416",22.6857142857143,1994,9
"ECU416",21.2014925373134,1994,9
"EGY416",27.5606060606061,1994,9
"ERI416",23.6875,1994,9
"ETH416",19.7796703296703,1994,9
"GAB416",23.8913043478261,1994,9
"GHA416",26.3338983050847,1994,9
"GIN416",24.3705882352941,1994,9
"GMB416",27.2,1994,9
"GNB416",26.5,1994,9
"GTM416",24.4575757575758,1994,9
"GUY416",26.2540540540541,1994,9
"HND416",25.5310344827586,1994,9
"HTI416",25.225,1994,9
"IDN416",25.2901477832512,1994,9
"IND416",26.1368794326241,1994,9
"IRN416",19.2553191489362,1994,9
"IRQ416",28.9530612244898,1994,9
"JAM416",25.9,1994,9
"JOR416",24.94,1994,9
"JPN416",20.6394160583942,1994,9
"KAZ416",13.2552127659574,1994,9
"KEN416",21.827,1994,9
"KGZ416",8.53846153846154,1994,9
"KHM416",26.5767857142857,1994,9
"KOR416",19.0923076923077,1994,9
"LAO416",24.5411764705882,1994,9
"LBN416",21,1994,9
"LBR416",25.5896551724138,1994,9
"LKA416",27.6772727272727,1994,9
"LSO416",11.425,1994,9
"MAR416",20.604347826087,1994,9
"MDG416",21.7301282051282,1994,9
"MEX416",23.893006993007,1994,9
"MLI416",26.8785046728972,1994,9
"MMR416",24.9613756613757,1994,9
"MNG416",9.0032,1994,9
"MOZ416",23.4636734693878,1994,9
"MRT416",30.1,1994,9
"MWI416",21.2769230769231,1994,9
"MYS416",25.4197674418605,1994,9
"NAM416",22.4769911504425,1994,9
"NER416",28.4033333333333,1994,9
"NGA416",25.5841201716738,1994,9
"NIC416",26.062962962963,1994,9
"NPL416",19.9617021276596,1994,9
"OMN416",25.1,1994,9
"PAK416",26.5021428571429,1994,9
"PAN416",25.04,1994,9
"PER416",17.4046332046332,1994,9
"PHL416",25.3023529411765,1994,9
"PNG416",20.7405405405405,1994,9
"PRY416",24.3878504672897,1994,9
"QAT416",NA,1994,9
"RWA416",22.8,1994,9
"SAU416",29.3416666666667,1994,9
"SDN416",26.2376984126984,1994,9
"SEN416",27.7690476190476,1994,9
"SLE416",25.1583333333333,1994,9
"SLV416",24.9142857142857,1994,9
"SOM416",25.904347826087,1994,9
"SUR416",27.2315789473684,1994,9
"SWZ416",19.38,1994,9
"SYR416",26.796,1994,9
"TCD416",26.4542372881356,1994,9
"TGO416",24.6941176470588,1994,9
"THA416",26.6685534591195,1994,9
"TJK416",13.675,1994,9
"TKM416",19.5085714285714,1994,9
"TTO416",25.7,1994,9
"TUN416",25.86,1994,9
"TUR416",20.6323717948718,1994,9
"TZA416",22.975,1994,9
"UGA416",22.0901960784314,1994,9
"URY416",15.6483333333333,1994,9
"VEN416",24.7882716049383,1994,9
"VNM416",24.754128440367,1994,9
"YEM416",24.8692307692308,1994,9
"ZAF416",16.7279069767442,1994,9
"ZMB416",22.9831223628692,1994,9
"ZWE416",21.9422764227642,1994,9
"AFG417",9.6096,1994,10
"AGO417",23.3434920634921,1994,10
"ARE417",NA,1994,10
"ARG417",14.947392815759,1994,10
"AZE417",13.4558823529412,1994,10
"BDI417",21.0111111111111,1994,10
"BEN417",26.4515151515152,1994,10
"BFA417",27.3380952380952,1994,10
"BGD417",26.815,1994,10
"BLZ417",27.16,1994,10
"BOL417",21.7877551020408,1994,10
"BRA417",25.4787301587302,1994,10
"BTN417",8.15714285714286,1994,10
"BWA417",24.7969465648855,1994,10
"CAF417",25.2803921568627,1994,10
"CHL417",8.60967741935484,1994,10
"CHN417",10.0516899504281,1994,10
"CMR417",23.9513888888889,1994,10
"COD417",23.6271317829457,1994,10
"COG417",24.3462962962963,1994,10
"COL417",23.9688,1994,10
"CRI417",23.3615384615385,1994,10
"CUB417",26.8885714285714,1994,10
"DJI417",NA,1994,10
"DOM417",23.96,1994,10
"DZA417",17.7555555555556,1994,10
"ECU417",21.4880597014925,1994,10
"EGY417",25.7151515151515,1994,10
"ERI417",24.65,1994,10
"ETH417",19.9598901098901,1994,10
"GAB417",24.1304347826087,1994,10
"GHA417",26.2677966101695,1994,10
"GIN417",24.6955882352941,1994,10
"GMB417",27.8,1994,10
"GNB417",26.6,1994,10
"GTM417",24.230303030303,1994,10
"GUY417",26.2864864864865,1994,10
"HND417",26.2551724137931,1994,10
"HTI417",24.7125,1994,10
"IDN417",25.4679802955665,1994,10
"IND417",24.6462006079027,1994,10
"IRN417",14.4234042553191,1994,10
"IRQ417",23.6326530612245,1994,10
"JAM417",25.4,1994,10
"JOR417",22.26,1994,10
"JPN417",14.7408759124088,1994,10
"KAZ417",6.46308510638298,1994,10
"KEN417",22.823,1994,10
"KGZ417",4.77384615384615,1994,10
"KHM417",25.9267857142857,1994,10
"KOR417",13.0307692307692,1994,10
"LAO417",22.7338235294118,1994,10
"LBN417",18.5333333333333,1994,10
"LBR417",25.9793103448276,1994,10
"LKA417",26.2772727272727,1994,10
"LSO417",12.3333333333333,1994,10
"MAR417",17.8579710144928,1994,10
"MDG417",23.400641025641,1994,10
"MEX417",22.8346153846154,1994,10
"MLI417",27.4411214953271,1994,10
"MMR417",23.2502645502645,1994,10
"MNG417",0.41,1994,10
"MOZ417",24.4669387755102,1994,10
"MRT417",30.7,1994,10
"MWI417",22.9846153846154,1994,10
"MYS417",25.05,1994,10
"NAM417",24.5769911504425,1994,10
"NER417",29.48,1994,10
"NGA417",26.4639484978541,1994,10
"NIC417",26.1555555555556,1994,10
"NPL417",16.4170212765957,1994,10
"OMN417",24.9333333333333,1994,10
"PAK417",22.8957142857143,1994,10
"PAN417",24.64,1994,10
"PER417",18.1694980694981,1994,10
"PHL417",25.2929411764706,1994,10
"PNG417",21.5675675675676,1994,10
"PRY417",25.7028037383178,1994,10
"QAT417",NA,1994,10
"RWA417",20.05,1994,10
"SAU417",26.1833333333333,1994,10
"SDN417",27.625,1994,10
"SEN417",28.452380952381,1994,10
"SLE417",25.7375,1994,10
"SLV417",24.5142857142857,1994,10
"SOM417",26.4826086956522,1994,10
"SUR417",27.9842105263158,1994,10
"SWZ417",19.4,1994,10
"SYR417",21.68,1994,10
"TCD417",28.7228813559322,1994,10
"TGO417",25.2117647058824,1994,10
"THA417",25.4264150943396,1994,10
"TJK417",9.80714285714286,1994,10
"TKM417",14.8228571428571,1994,10
"TTO417",25.85,1994,10
"TUN417",19.645,1994,10
"TUR417",14.5259615384615,1994,10
"TZA417",24.3753731343284,1994,10
"UGA417",21.8764705882353,1994,10
"URY417",17.0266666666667,1994,10
"VEN417",25.0111111111111,1994,10
"VNM417",22.6009174311927,1994,10
"YEM417",22.9230769230769,1994,10
"ZAF417",17.8202657807309,1994,10
"ZMB417",24.0869198312236,1994,10
"ZWE417",22.4560975609756,1994,10
"AFG418",6.9312,1994,11
"AGO418",23.6714285714286,1994,11
"ARE418",NA,1994,11
"ARG418",18.2260718424102,1994,11
"AZE418",7.12058823529412,1994,11
"BDI418",20.8222222222222,1994,11
"BEN418",26.7939393939394,1994,11
"BFA418",27.2793650793651,1994,11
"BGD418",23.0875,1994,11
"BLZ418",25.14,1994,11
"BOL418",22.4497959183673,1994,11
"BRA418",25.4349206349206,1994,11
"BTN418",2.08571428571429,1994,11
"BWA418",27.3832061068702,1994,11
"CAF418",24.2941176470588,1994,11
"CHL418",10.0896774193548,1994,11
"CHN418",4.96913023884633,1994,11
"CMR418",23.9916666666667,1994,11
"COD418",23.9669250645995,1994,11
"COG418",24.5537037037037,1994,11
"COL418",23.7564,1994,11
"CRI418",22.3307692307692,1994,11
"CUB418",25.5028571428571,1994,11
"DJI418",NA,1994,11
"DOM418",23.02,1994,11
"DZA418",13.7492063492063,1994,11
"ECU418",21.5522388059701,1994,11
"EGY418",17.4121212121212,1994,11
"ERI418",24.5625,1994,11
"ETH418",19.1582417582418,1994,11
"GAB418",24.45,1994,11
"GHA418",27.2067796610169,1994,11
"GIN418",24.4720588235294,1994,11
"GMB418",27.1333333333333,1994,11
"GNB418",26.7222222222222,1994,11
"GTM418",23.1484848484848,1994,11
"GUY418",26.2405405405405,1994,11
"HND418",24.8965517241379,1994,11
"HTI418",24.7125,1994,11
"IDN418",25.5832512315271,1994,11
"IND418",21.0799392097264,1994,11
"IRN418",9.61404255319149,1994,11
"IRQ418",16.8918367346939,1994,11
"JAM418",24.7,1994,11
"JOR418",12.88,1994,11
"JPN418",8.50437956204379,1994,11
"KAZ418",-1.00989361702128,1994,11
"KEN418",22.049,1994,11
"KGZ418",0.926153846153846,1994,11
"KHM418",26.5178571428571,1994,11
"KOR418",7.95897435897436,1994,11
"LAO418",21.3852941176471,1994,11
"LBN418",10.5666666666667,1994,11
"LBR418",25.8620689655172,1994,11
"LKA418",25.9318181818182,1994,11
"LSO418",15.2833333333333,1994,11
"MAR418",14.4782608695652,1994,11
"MDG418",24.7288461538462,1994,11
"MEX418",20.8545454545455,1994,11
"MLI418",26.881308411215,1994,11
"MMR418",20.742328042328,1994,11
"MNG418",-6.2036,1994,11
"MOZ418",27.0583673469388,1994,11
"MRT418",29.1,1994,11
"MWI418",25.5615384615385,1994,11
"MYS418",24.8418604651163,1994,11
"NAM418",25.4274336283186,1994,11
"NER418",25.66,1994,11
"NGA418",25.3695278969957,1994,11
"NIC418",25.162962962963,1994,11
"NPL418",12.331914893617,1994,11
"OMN418",24.4,1994,11
"PAK418",19.0021428571429,1994,11
"PAN418",24.37,1994,11
"PER418",18.1934362934363,1994,11
"PHL418",24.8776470588235,1994,11
"PNG418",22.0675675675676,1994,11
"PRY418",26.0710280373832,1994,11
"QAT418",NA,1994,11
"RWA418",20.3375,1994,11
"SAU418",21.4,1994,11
"SDN418",26.256746031746,1994,11
"SEN418",28.0404761904762,1994,11
"SLE418",26,1994,11
"SLV418",24.2285714285714,1994,11
"SOM418",25.7217391304348,1994,11
"SUR418",26.9684210526316,1994,11
"SWZ418",22.58,1994,11
"SYR418",12.312,1994,11
"TCD418",25.6847457627119,1994,11
"TGO418",26.0823529411765,1994,11
"THA418",24.8528301886792,1994,11
"TJK418",7.45357142857143,1994,11
"TKM418",11.9085714285714,1994,11
"TTO418",25.4,1994,11
"TUN418",16.03,1994,11
"TUR418",5.5349358974359,1994,11
"TZA418",23.8787313432836,1994,11
"UGA418",21.5705882352941,1994,11
"URY418",20.3433333333333,1994,11
"VEN418",24.6166666666667,1994,11
"VNM418",21.8770642201835,1994,11
"YEM418",22.1538461538462,1994,11
"ZAF418",20.7282392026578,1994,11
"ZMB418",25.4354430379747,1994,11
"ZWE418",26.2382113821138,1994,11
"AFG419",-1.276,1994,12
"AGO419",23.8571428571429,1994,12
"ARE419",NA,1994,12
"ARG419",22.2446118192352,1994,12
"AZE419",-0.638235294117647,1994,12
"BDI419",21.1888888888889,1994,12
"BEN419",25.7060606060606,1994,12
"BFA419",24.5238095238095,1994,12
"BGD419",18.6475,1994,12
"BLZ419",23.86,1994,12
"BOL419",22.5171428571429,1994,12
"BRA419",25.5798185941043,1994,12
"BTN419",-0.914285714285714,1994,12
"BWA419",28.1328244274809,1994,12
"CAF419",23.3450980392157,1994,12
"CHL419",12.3374193548387,1994,12
"CHN419",-2.33253717890942,1994,12
"CMR419",23.8055555555556,1994,12
"COD419",24.0612403100775,1994,12
"COG419",24.7388888888889,1994,12
"COL419",24.152,1994,12
"CRI419",22.5384615384615,1994,12
"CUB419",23.68,1994,12
"DJI419",NA,1994,12
"DOM419",21.82,1994,12
"DZA419",9.03650793650794,1994,12
"ECU419",21.9507462686567,1994,12
"EGY419",12.6454545454545,1994,12
"ERI419",23.325,1994,12
"ETH419",18.6153846153846,1994,12
"GAB419",25.0173913043478,1994,12
"GHA419",26.3661016949153,1994,12
"GIN419",23.3514705882353,1994,12
"GMB419",24.6333333333333,1994,12
"GNB419",24.6222222222222,1994,12
"GTM419",22.369696969697,1994,12
"GUY419",25.2864864864865,1994,12
"HND419",23.8310344827586,1994,12
"HTI419",23.2375,1994,12
"IDN419",25.2470443349754,1994,12
"IND419",17.9552178318136,1994,12
"IRN419",1.41446808510638,1994,12
"IRQ419",7.76530612244898,1994,12
"JAM419",23.6,1994,12
"JOR419",6.66,1994,12
"JPN419",2.65620437956204,1994,12
"KAZ419",-9.96063829787234,1994,12
"KEN419",22.024,1994,12
"KGZ419",-8.04769230769231,1994,12
"KHM419",25.9375,1994,12
"KOR419",0.666666666666667,1994,12
"LAO419",19.925,1994,12
"LBN419",5.43333333333333,1994,12
"LBR419",24.2034482758621,1994,12
"LKA419",25.9,1994,12
"LSO419",17.1166666666667,1994,12
"MAR419",11.2376811594203,1994,12
"MDG419",25.2217948717949,1994,12
"MEX419",18.4839160839161,1994,12
"MLI419",24,1994,12
"MMR419",17.7693121693122,1994,12
"MNG419",-19.2532,1994,12
"MOZ419",26.4057142857143,1994,12
"MRT419",25.3714285714286,1994,12
"MWI419",24.7884615384615,1994,12
"MYS419",25.003488372093,1994,12
"NAM419",26.8238938053097,1994,12
"NER419",21.2866666666667,1994,12
"NGA419",23.1124463519313,1994,12
"NIC419",24.9296296296296,1994,12
"NPL419",9.8936170212766,1994,12
"OMN419",20.8333333333333,1994,12
"PAK419",12.785,1994,12
"PAN419",25.305,1994,12
"PER419",18.6281853281853,1994,12
"PHL419",24.4070588235294,1994,12
"PNG419",22.0621621621622,1994,12
"PRY419",28.5271028037383,1994,12
"QAT419",NA,1994,12
"RWA419",21.025,1994,12
"SAU419",16.0333333333333,1994,12
"SDN419",24.2607142857143,1994,12
"SEN419",25.6904761904762,1994,12
"SLE419",24.6583333333333,1994,12
"SLV419",23.8285714285714,1994,12
"SOM419",25.795652173913,1994,12
"SUR419",26.2315789473684,1994,12
"SWZ419",23.16,1994,12
"SYR419",5.176,1994,12
"TCD419",23.4228813559322,1994,12
"TGO419",25.4764705882353,1994,12
"THA419",24.0949685534591,1994,12
"TJK419",-0.95,1994,12
"TKM419",2.97714285714286,1994,12
"TTO419",24.85,1994,12
"TUN419",11.73,1994,12
"TUR419",-0.616346153846154,1994,12
"TZA419",23.7850746268657,1994,12
"UGA419",22.5980392156863,1994,12
"URY419",24.4266666666667,1994,12
"VEN419",24.3191358024691,1994,12
"VNM419",19.9880733944954,1994,12
"YEM419",20.0153846153846,1994,12
"ZAF419",22.0445182724253,1994,12
"ZMB419",23.5485232067511,1994,12
"ZWE419",24.5715447154472,1994,12
"AFG420",-2.8408,1995,1
"AGO420",25.1079365079365,1995,1
"ARE420",NA,1995,1
"ARG420",20.9465816917729,1995,1
"AZE420",2.49705882352941,1995,1
"BDI420",19.6888888888889,1995,1
"BEN420",26.1727272727273,1995,1
"BFA420",23.9936507936508,1995,1
"BGD420",17.345,1995,1
"BLZ420",23.62,1995,1
"BOL420",22.2816326530612,1995,1
"BRA420",25.3716553287982,1995,1
"BTN420",-2.82857142857143,1995,1
"BWA420",28.3267175572519,1995,1
"CAF420",23.7137254901961,1995,1
"CHL420",12.8051612903226,1995,1
"CHN420",-4.48814781433078,1995,1
"CMR420",23.8027777777778,1995,1
"COD420",23.7038759689922,1995,1
"COG420",25.2203703703704,1995,1
"COL420",24.478,1995,1
"CRI420",23.1076923076923,1995,1
"CUB420",22.5171428571429,1995,1
"DJI420",NA,1995,1
"DOM420",21.08,1995,1
"DZA420",7.48253968253968,1995,1
"ECU420",21.9134328358209,1995,1
"EGY420",12.2606060606061,1995,1
"ERI420",23.55,1995,1
"ETH420",19.7071428571429,1995,1
"GAB420",25.1478260869565,1995,1
"GHA420",26.606779661017,1995,1
"GIN420",22.8588235294118,1995,1
"GMB420",23.6666666666667,1995,1
"GNB420",24.5333333333333,1995,1
"GTM420",22.130303030303,1995,1
"GUY420",24.9459459459459,1995,1
"HND420",24,1995,1
"HTI420",22.6375,1995,1
"IDN420",24.8812807881773,1995,1
"IND420",16.6742654508612,1995,1
"IRN420",3.13702127659574,1995,1
"IRQ420",10.0367346938776,1995,1
"JAM420",23.5,1995,1
"JOR420",8.06,1995,1
"JPN420",-0.64963503649635,1995,1
"KAZ420",-13.5255319148936,1995,1
"KEN420",22.894,1995,1
"KGZ420",-11.7661538461538,1995,1
